ID,Rating,Votes,Date,Title,Author,Publisher
01229822,8.8,001979,2000-5,中式英语之鉴,Joan Pinkham / 姜桂华,Foreign Language Teaching and Research Press
10808669,8.0,000035,2012-5,汉译英常用表达式经典惯例,陆国强 编,上海外语教育出版社
11578395,8.3,000164,2012-7,非文学翻译理论与实践,李长栓,中国对外翻译出版有限公司
06559347,8.9,000467,2011-8,翻译的技巧,钱歌川,世界图书出版公司
01825633,8.4,000043,1987,译余废墨,董乐山,生活·读书·新知三联书店
06014558,8.7,000014,2009-9,英汉翻译教程,杨士焯,北京大学出版社
06389988,8.7,000663,2011-8,翻译的基本知识,钱歌川,世界图书出版公司
01234604,9.0,000567,2001-1,翻译研究,思果,中国对外翻译出版公司
01234605,9.0,000256,2001-1,翻译新究,思果,中国对外翻译出版公司
01112946,8.5,000103,2003-01-01,英汉法律翻译教程,孙万彪,上海外语教育出版社
06985527,0.0,000012,2012-1,英语长难句结构分析,杨雄,华东理工大学
10765724,9.1,000127,2012-7,葛传椝英语惯用法词典,葛传椝,上海译文出版社
06535196,8.8,000099,2011-5-1,翻译辨误2,陈德彰,外语教学与研究出版社
01839205,9.3,000146,2006-6,高级英文理解与表达教程,孙瑞禾,北京大学出版社
04165989,0.0,000003,2009-4,王佐良翻译风格研究,黎昌抱,光明日报出版社
06958546,9.4,000074,2011-12,英文疑难详解续篇,钱歌川,世界图书出版公司
01376507,9.7,000023,2003-7-30,翻譯研究,思果,大地出版社
01236194,9.2,000797,2002-1,余光中谈翻译,余光中,中国对外翻译出版公司
10590861,8.7,000029,2012-3,文体与翻译,刘宓庆,中国对外翻译出版有限公司
