ID,Rating,Votes,Date,Title,Author,Publisher
01259487,0.0,000002,2004-9,周氏实用心电图学,（美）苏拉维茨（Surawicz/B.）（美）尼兰斯（Knilans/T.K.）/郭继鸿/洪江主,北京大学医学出版社
01002815,7.8,002213,2004-11,登天的感觉,岳晓东,上海人民出版社
01822851,7.6,000409,2006-6,医事,讴歌,北京出版社
01422789,0.0,000000,1899-12,美国医生执照考试,马夫森,人民卫生出版社
02146733,0.0,000007,2007-9,内科疑难病诊断,单渊东,协和医科大
01259453,0.0,000000,2000-5,全科医生职业医学实用手册,黄先青,北京医科大学
01421347,0.0,000000,2001-12,美国医生执照考试,蒂尔顿,人民卫生出版社
01447630,0.0,000000,2001-7,消化内科主治医生400问,朱雅琪,协和医大
01141771,0.0,000001,2003-12,临床医生实用手册,高鹏,人民卫生出版社
01089623,0.0,000001,1899-12,美国医生执照考试,本社编,人民卫生出版社
01041154,0.0,000000,1999-4,急腹症173个怎么办,肖毅 编,北京医科大学/中国协和医科大学 联合出版社
01098281,0.0,000001,1899-12,美国医生执照考试,(美)阿里等编,人民卫生出版社
01422777,0.0,000000,2002-4,美国医生执照考试,本社 编,人民卫生出版社
01422771,0.0,000001,1899-12,美国医生执照考试,本社编,人民卫生出版社
01552237,0.0,000001,2001-12,美国医生执照考试,斯德恩,人民卫生出版社
01098280,0.0,000000,2001-12-01,美国医生执照考试,布朗,人民卫生出版社
01254859,0.0,000000,2003-6,临床实习医生强化训练指南,杨嘉伟/云长海主编,北京大学医学出版社
01687438,0.0,000003,2005-8,医生诊疗英语会话,吉欧菲,复旦大学出版社
01425562,0.0,000000,1899-12,美国医生执照考试,克雷恩,人民卫生出版社
01089622,0.0,000000,1899-12,美国医生执照考试,本社编,人民卫生出版社
01113549,0.0,000000,2001-12-01,美国医生执照考试(一).神经科学,Allan Siegel Heidi Siegel,人民卫生出版社
02329704,7.2,000016,2007-11,谁在妖魔化医生,白剑峰,中国协和医科大学
02280312,8.3,000818,2007-10,协和医事,讴歌,生活·读书·新知三联书店
02041635,8.4,000151,2007-1,住院医生日记,辛永宁,人民卫生出版社
01454607,7.7,000012,2005-11,病房实习指南,Tao Le等[著],人民军医出版社
